"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm34589",702.750057986441,-0.0157045940176374,0.225315877481638,-0.0697003433276344,0.944432168512257,0.976875150300372
"Gm34655",6.53034016264043,0.451959473213081,0.82656813844282,0.546790339710568,0.584522780620576,0.783757437220532
"Gm34678",2.79215609062246,0.237166840278305,1.62449334938156,0.14599434363249,0.883925853711875,NA
"Gm3468",75.8979079632538,-0.735443801194578,0.520699511987785,-1.41241499994306,0.157827802359392,0.36410102787934
"Gm3488",427.77177442454,-0.457358009697929,0.205015535997456,-2.23084561602982,0.0256913571588323,0.10307292542957
"Gm34961",5.06777326112549,1.19667102637299,0.967880431595287,1.23638311852281,0.216316188119147,NA
"Gm35135",13.1132603927578,-0.0895847146863741,1.06773517652346,-0.0839016234138335,0.933134648816179,0.972382474714341
"Gm35154",105.262432183424,0.655311051774825,0.27329855619952,2.39778453603106,0.0164945645905479,0.0744142402523777
"Gm35315",6.77930623991653,-0.196254730625909,1.72366376439902,-0.113859056899265,0.909349522293685,0.961482406349162
"Gm35339",3.38411183899372,-0.387302435054244,1.70619321384568,-0.226997992906842,0.820425302864479,NA
"Gm35572",6.04818769242049,0.838623499247913,1.40069193211147,0.598720875034762,0.549359034293829,0.759048426608785
"Gm35576",10.1090664248128,-0.11413387282518,1.90642245074769,-0.0598680910311444,0.952260693960676,0.98048774263744
"Gm3558",14.3890143046058,-0.0818275179781248,0.739447267051623,-0.110660383267617,0.911885662541492,0.962779219257384
"Gm35585",2.18787083607141,1.02219799751609,3.35314577687991,0.304847467284064,0.760482327416514,NA
"Gm35853",82.3377625559978,1.44109510193967,0.532123386307133,2.70819726969845,0.0067649798303325,0.03788840833964
"Gm3591",95.962695872189,-0.546930807292838,0.448171410772087,-1.22036076855195,0.222328142570009,0.454800265505396
"Gm3604",269.262115434994,-0.217604930937196,0.330907055897111,-0.65760136285778,0.510794318593636,0.731389387409597
"Gm36043",7.62238659273279,2.3582452490367,1.33751194965445,1.7631582653493,0.0778738004991243,0.226394604746804
"Gm36161",17.4001120803526,7.15626022350195,1.6551406642865,4.3236568213898,1.53463958916694e-05,0.000267226592357796
"Gm36211",2.02003987159723,3.40293890345789,2.23842447644088,1.5202384263009,0.1284510629865,NA
"Gm36266",13.368059426545,-0.00235506118184642,0.804388332275739,-0.00292776646223048,0.997663983679468,0.999572331909019
"Gm3629",17.4953033633471,1.11923868448969,1.03983661378161,1.07636014125269,0.281766221164839,0.524435815860313
"Gm3636",211.131443370246,-0.691713579452952,0.312781811527517,-2.21148914022482,0.0270019830774532,0.106958063376438
"Gm36371",51.9336204188803,0.0780908862852293,0.36496338181285,0.21396909985143,0.830571153881154,0.924174110476225
"Gm36423",21.24657653808,0.263709001526159,0.561334038235045,0.46978979282161,0.638505207638406,0.819163508182542
"Gm36445",27.7526626958394,0.89730061076027,0.892037220947245,1.00590041501568,0.314463476607412,0.560625903475627
"Gm36529",94.0950136747341,-0.186968598313945,0.466357856776925,-0.40091229427572,0.68848469797746,0.849232844965672
"Gm36608",9.87187471619773,1.41655342588766,0.824372097620357,1.71834227526223,0.0857342026306299,0.241903238398882
"Gm3667",78.6010648867005,-0.659037503597247,0.449637210329258,-1.46570943964947,0.142727461410098,0.341486403031155
"Gm36738",28.9038279485177,1.13400751853098,0.430782130449736,2.63243862354985,0.00847743386198145,0.0451232366897369
