course_name,lesson_name,question_number,correct,attempt,skipped,datetime,student_id
Exploratory_Data_Analysis,Graphics_Devices_in_R,35,NA,1,FALSE,2025-07-15 00:37:34.77364,1
Exploratory_Data_Analysis,Plotting_Systems,5,TRUE,1,FALSE,2025-07-15 00:42:03.41185,1
Exploratory_Data_Analysis,Plotting_Systems,7,TRUE,1,FALSE,2025-07-15 00:42:23.68764,1
Exploratory_Data_Analysis,Plotting_Systems,9,TRUE,1,FALSE,2025-07-15 00:43:38.44263,1
Exploratory_Data_Analysis,Plotting_Systems,11,FALSE,1,FALSE,2025-07-15 00:44:50.1412,1
Exploratory_Data_Analysis,Plotting_Systems,11,TRUE,2,FALSE,2025-07-15 00:45:15.92515,1
Exploratory_Data_Analysis,Plotting_Systems,16,TRUE,1,FALSE,2025-07-15 00:46:12.65925,1
Exploratory_Data_Analysis,Plotting_Systems,17,TRUE,1,FALSE,2025-07-15 00:46:29.21116,1
Exploratory_Data_Analysis,Plotting_Systems,19,TRUE,1,FALSE,2025-07-15 00:47:53.82943,1
Exploratory_Data_Analysis,Plotting_Systems,20,TRUE,1,FALSE,2025-07-15 00:48:05.88652,1
Exploratory_Data_Analysis,Plotting_Systems,21,TRUE,1,FALSE,2025-07-15 00:48:37.90809,1
Exploratory_Data_Analysis,Plotting_Systems,25,TRUE,1,FALSE,2025-07-15 01:13:03.75522,1
Exploratory_Data_Analysis,Plotting_Systems,26,TRUE,1,FALSE,2025-07-15 01:13:11.28668,1
Exploratory_Data_Analysis,Plotting_Systems,27,TRUE,1,FALSE,2025-07-15 01:13:22.45591,1
Exploratory_Data_Analysis,Plotting_Systems,28,TRUE,1,FALSE,2025-07-15 01:14:11.3235,1
Exploratory_Data_Analysis,Plotting_Systems,31,FALSE,1,FALSE,2025-07-15 01:14:37.22121,1
Exploratory_Data_Analysis,Plotting_Systems,31,FALSE,2,FALSE,2025-07-15 01:14:43.06374,1
Exploratory_Data_Analysis,Plotting_Systems,31,TRUE,3,FALSE,2025-07-15 01:14:46.30745,1
Exploratory_Data_Analysis,Plotting_Systems,32,TRUE,1,FALSE,2025-07-15 01:14:52.4569,1
Exploratory_Data_Analysis,Plotting_Systems,33,TRUE,1,FALSE,2025-07-15 01:14:57.47444,1
Exploratory_Data_Analysis,Plotting_Systems,34,TRUE,1,FALSE,2025-07-15 01:15:01.26246,1
